	Date	Temp	Rain	zipcode	count	Day	Hour	Weekday	Lat	Lon	Type
319	2014-05-02-12	59	0	10007.0	1	2	12	4	40.7156	-74.0057	uber
320	2014-05-02-12	59	0	10023.0	1	2	12	4	40.778346	-73.978335	yellow
321	2014-05-02-13	62	0	10004.0	1	2	13	4	40.7018	-74.0112	uber
322	2014-05-02-13	62	0	10017.0	1	2	13	4	40.752987	-73.97707	yellow
323	2014-05-02-13	62	0	10025.0	1	2	13	4	40.800847	-73.96804	yellow
324	2014-05-02-13	62	0	10034.0	1	2	13	4	40.769139	-73.981871	yellow
325	2014-05-02-13	62	0	10037.0	1	2	13	4	40.758323	-73.975153	yellow
326	2014-05-02-13	62	0	11434.0	1	2	13	4	40.643315	-73.789327	yellow
327	2014-05-02-14	64	0	10019.0	2	2	14	4	40.767915	-73.98563	yellow
328	2014-05-02-14	64	0	10019.0	2	2	14	4	40.727387	-74.00328	yellow
329	2014-05-02-14	64	0	11105.0	1	2	14	4	40.775655	-73.910004	yellow
330	2014-05-02-14	64	0	11434.0	2	2	14	4	40.6449	-73.7824	uber
331	2014-05-02-14	64	0	11434.0	2	2	14	4	40.6449	-73.7824	uber
332	2014-05-02-15	65	0	10017.0	1	2	15	4	40.752782	-73.980025	yellow
333	2014-05-02-15	65	0	10019.0	1	2	15	4	40.766791	-73.979681	yellow
334	2014-05-02-15	65	0	10025.0	1	2	15	4	40.7963	-73.9687	uber
335	2014-05-02-15	65	0	10028.0	1	2	15	4	40.775332	-73.95662	yellow
336	2014-05-02-15	65	0	11201.0	1	2	15	4	40.700907	-73.989642	yellow
337	2014-05-02-16	66	0	10012.0	1	2	16	4	40.7217	-73.9954	uber
338	2014-05-02-16	66	0	10019.0	2	2	16	4	40.768707	-73.984418	yellow
339	2014-05-02-16	66	0	10019.0	2	2	16	4	40.753	-73.9859	uber
340	2014-05-02-16	66	0	10037.0	1	2	16	4	40.7671	-73.9661	uber
341	2014-05-02-16	66	0	11434.0	1	2	16	4	40.6468	-73.7897	uber
342	2014-05-02-17	66	0	10011.0	1	2	17	4	40.7402	-73.9957	uber
343	2014-05-02-17	66	0	10019.0	1	2	17	4	40.7643	-73.9824	uber
344	2014-05-02-17	66	0	10035.0	1	2	17	4	40.7578	-73.9773	uber
345	2014-05-02-17	66	0	11368.0	1	2	17	4	40.769058	-73.862853	yellow
346	2014-05-02-18	69	0	10013.0	2	2	18	4	40.719	-74.0022	uber
347	2014-05-02-18	69	0	10013.0	2	2	18	4	40.7187	-73.9965	uber
348	2014-05-02-18	69	0	10036.0	1	2	18	4	40.755	-73.9843	uber
349	2014-05-02-18	69	0	10069.0	1	2	18	4	40.7746	-73.9898	uber
350	2014-05-02-19	68	0	10004.0	1	2	19	4	40.702267	-74.012687	yellow
351	2014-05-02-19	68	0	10010.0	1	2	19	4	40.7433	-73.9862	uber
352	2014-05-02-19	68	0	10018.0	1	2	19	4	40.750067	-73.983427	yellow
353	2014-05-02-19	68	0	10028.0	1	2	19	4	40.7759	-73.9567	uber
354	2014-05-02-20	67	0	10001.0	1	2	20	4	40.7506	-74.0036	uber
355	2014-05-02-20	67	0	10003.0	2	2	20	4	40.731694	-73.990167	yellow
356	2014-05-02-20	67	0	10003.0	2	2	20	4	40.7339	-73.98100000000001	uber
357	2014-05-02-20	67	0	10011.0	1	2	20	4	40.748776	-74.006878	yellow
358	2014-05-02-20	67	0	10012.0	1	2	20	4	40.73028	-74.0002	yellow
359	2014-05-02-20	67	0	10019.0	1	2	20	4	40.7631	-73.9764	uber
360	2014-05-02-21	67	0	10003.0	1	2	21	4	40.738858	-73.990442	yellow
361	2014-05-02-21	67	0	10009.0	1	2	21	4	40.732347	-73.97685	yellow
362	2014-05-02-21	67	0	10010.0	1	2	21	4	40.7397	-73.9825	uber
363	2014-05-02-21	67	0	10011.0	1	2	21	4	40.742	-74.0037	uber
364	2014-05-02-21	67	0	11104.0	1	2	21	4	40.743557	-73.920361	yellow
365	2014-05-02-22	65	0	10001.0	1	2	22	4	40.748902	-73.987032	yellow
366	2014-05-02-22	65	0	10010.0	1	2	22	4	40.7331	-73.9752	uber
367	2014-05-02-22	65	0	10019.0	1	2	22	4	40.7713	-73.9898	uber
368	2014-05-02-22	65	0	10036.0	1	2	22	4	40.755203	-73.979679	yellow
369	2014-05-02-22	65	0	10280.0	1	2	22	4	40.7094	-74.0175	uber
370	2014-05-02-22	65	0	11102.0	1	2	22	4	40.771485	-73.926663	yellow
371	2014-05-02-23	63	0	10003.0	1	2	23	4	40.7308	-73.983	uber
372	2014-05-02-23	63	0	10012.0	1	2	23	4	40.7217	-73.9958	uber
373	2014-05-02-23	63	0	10018.0	1	2	23	4	40.753335	-73.992731	yellow
374	2014-05-02-23	63	0	10023.0	1	2	23	4	40.7764	-73.9763	uber
375	2014-05-02-23	63	0	10036.0	1	2	23	4	40.754002	-73.980698	yellow
376	2014-05-02-23	63	0	10128.0	1	2	23	4	40.782229	-73.946048	yellow
377	2014-05-03-00	62	0	10011.0	1	3	0	5	40.732819	-73.999734	yellow
378	2014-05-03-00	62	0	10019.0	2	3	0	5	40.763835	-73.977772	yellow
379	2014-05-03-00	62	0	10019.0	2	3	0	5	40.762605	-73.982382	yellow
380	2014-05-03-00	62	0	11215.0	1	3	0	5	40.659852	-73.980962	yellow
381	2014-05-03-01	61	0	10014.0	1	3	1	5	40.739385	-74.006963	yellow
382	2014-05-03-01	61	0	10017.0	1	3	1	5	40.752324	-73.981577	yellow
383	2014-05-03-01	61	0	10027.0	1	3	1	5	40.80639	-73.946585	yellow
384	2014-05-03-03	59	0	10001.0	1	3	3	5	40.748211	-73.987142	yellow
385	2014-05-03-03	59	0	10016.0	1	3	3	5	40.74859	-73.975937	yellow
386	2014-05-03-03	59	0	11211.0	1	3	3	5	40.7181	-73.9523	uber
387	2014-05-03-04	59	0	10018.0	1	3	4	5	40.757047	-73.997495	yellow
388	2014-05-03-04	59	0	10019.0	1	3	4	5	40.765125	-73.98258	yellow
389	2014-05-03-05	57	0	10012.0	1	3	5	5	40.7257	-73.9986	uber
390	2014-05-03-06	57	0	10003.0	1	3	6	5	40.7067	-74.0126	uber
391	2014-05-03-07	57	0	10012.0	1	3	7	5	40.7252	-73.9951	uber
392	2014-05-03-07	57	0	11374.0	1	3	7	5	40.732888	-73.867779	yellow
393	2014-05-03-08	56	0	10001.0	1	3	8	5	40.748587	-73.989806	yellow
394	2014-05-03-08	56	0	10003.0	1	3	8	5	40.7257	-73.9882	uber
395	2014-05-03-08	56	0	10021.0	1	3	8	5	40.774186	-73.959529	yellow
396	2014-05-03-09	54	0	10011.0	1	3	9	5	40.735657	-73.993886	yellow
397	2014-05-03-09	54	0	10012.0	1	3	9	5	40.727977	-73.995087	yellow
398	2014-05-03-09	54	0	10016.0	1	3	9	5	40.7503	-73.9871	uber
399	2014-05-03-09	54	0	10018.0	1	3	9	5	40.7548	-73.9936	uber
400	2014-05-03-09	54	0	10021.0	1	3	9	5	40.771536	-73.956383	yellow
401	2014-05-03-09	54	0	10028.0	1	3	9	5	40.777937	-73.958945	yellow
402	2014-05-03-10	55	0	10011.0	1	3	10	5	40.749232	-74.003045	yellow
403	2014-05-03-10	55	0	10017.0	1	3	10	5	40.752495	-73.973673	yellow
404	2014-05-03-10	55	0	10035.0	1	3	10	5	40.729621	-73.986891	yellow
405	2014-05-03-11	57	0	10001.0	2	3	11	5	40.754852	-73.998987	yellow
406	2014-05-03-11	57	0	10001.0	2	3	11	5	40.748789	-73.989125	yellow
407	2014-05-03-11	57	0	10003.0	1	3	11	5	40.724003	-73.987897	yellow
408	2014-05-03-11	57	0	10019.0	1	3	11	5	40.766172	-73.991157	yellow
409	2014-05-03-11	57	0	10023.0	1	3	11	5	40.7707	-73.98	uber
410	2014-05-03-12	60	0	10001.0	1	3	12	5	40.751196	-73.994235	yellow
411	2014-05-03-12	60	0	10011.0	1	3	12	5	40.736	-73.9997	uber
412	2014-05-03-12	60	0	10012.0	1	3	12	5	40.7297	-73.9969	uber
413	2014-05-03-13	62	0	10016.0	1	3	13	5	40.752524	-73.978063	yellow
414	2014-05-03-14	64	0	10011.0	3	3	14	5	40.740656	-74.001605	yellow
415	2014-05-03-14	64	0	10011.0	3	3	14	5	40.74173	-74.004385	yellow
416	2014-05-03-14	64	0	10011.0	3	3	14	5	40.7444	-74.0065	uber
417	2014-05-03-14	64	0	10017.0	1	3	14	5	40.75427	-73.968991	yellow
418	2014-05-03-14	64	0	10018.0	1	3	14	5	40.753367	-73.98854	yellow
419	2014-05-03-14	64	0	10021.0	1	3	14	5	40.7699	-73.9587	uber
420	2014-05-03-14	64	0	10022.0	1	3	14	5	40.7561	-73.9631	uber
421	2014-05-03-14	64	0	10024.0	1	3	14	5	40.790707	-73.97476	yellow
422	2014-05-03-14	64	0	10038.0	1	3	14	5	40.70937	-74.005527	yellow
423	2014-05-03-15	66	0	10011.0	2	3	15	5	40.738275	-73.996267	yellow
424	2014-05-03-15	66	0	10011.0	2	3	15	5	40.7405	-73.9945	uber
425	2014-05-03-15	66	0	10013.0	1	3	15	5	40.725605	-74.00386	yellow
426	2014-05-03-15	66	0	10022.0	1	3	15	5	40.7632	-73.9697	uber
427	2014-05-03-15	66	0	10024.0	2	3	15	5	40.782329	-73.980456	yellow
428	2014-05-03-15	66	0	10024.0	2	3	15	5	40.79	-73.9742	uber
429	2014-05-03-15	66	0	11213.0	1	3	15	5	40.6765	-73.936	uber
430	2014-05-03-15	66	0	11414.0	1	3	15	5	40.6566	-73.8391	uber
431	2014-05-03-16	68	0	10001.0	2	3	16	5	40.747934	-73.989182	yellow
432	2014-05-03-16	68	0	10001.0	2	3	16	5	40.7523	-74.0075	uber
433	2014-05-03-16	68	0	10011.0	1	3	16	5	40.7322	-74.0005	uber
434	2014-05-03-16	68	0	10019.0	1	3	16	5	40.762861	-73.974192	yellow
435	2014-05-03-16	68	0	10038.0	1	3	16	5	40.7074	-74.0073	uber
436	2014-05-03-16	68	0	11211.0	1	3	16	5	40.710117	-73.96275	yellow
437	2014-05-03-17	70	0	10010.0	1	3	17	5	40.738325	-73.98586	yellow
438	2014-05-03-17	70	0	10011.0	1	3	17	5	40.737223	-73.9985	yellow
439	2014-05-03-17	70	0	10028.0	1	3	17	5	40.7777	-73.9615	uber
440	2014-05-03-18	66	0	10011.0	1	3	18	5	40.7429	-74.0039	uber
441	2014-05-03-18	66	0	10014.0	1	3	18	5	40.7275	-74.008	uber
442	2014-05-03-18	66	0	10282.0	1	3	18	5	40.7151	-74.0159	uber
443	2014-05-03-19	67	0	10003.0	1	3	19	5	40.7242	-73.9979	uber
444	2014-05-03-19	67	0	10023.0	1	3	19	5	40.7708	-73.9855	uber
445	2014-05-03-20	66	0	10001.0	1	3	20	5	40.749352	-73.991562	yellow
446	2014-05-03-20	66	0	10013.0	1	3	20	5	40.7192	-74.0	uber
447	2014-05-03-20	66	0	10014.0	1	3	20	5	40.7371	-74.002	uber
448	2014-05-03-20	66	0	10017.0	1	3	20	5	40.752685	-73.972629	yellow
449	2014-05-03-20	66	0	10019.0	1	3	20	5	40.768588	-73.985352	yellow
450	2014-05-03-20	66	0	10021.0	1	3	20	5	40.770793	-73.95689	yellow
451	2014-05-03-20	66	0	10025.0	1	3	20	5	40.79395	-73.97046	yellow
452	2014-05-03-20	66	0	10038.0	1	3	20	5	40.705095	-74.007772	yellow
453	2014-05-03-21	65	0	10010.0	1	3	21	5	40.7393	-73.9864	uber
454	2014-05-03-21	65	0	10014.0	1	3	21	5	40.73364	-74.002567	yellow
455	2014-05-03-21	65	0	10035.0	1	3	21	5	40.8052	-73.9391	uber
456	2014-05-03-21	65	0	10036.0	1	3	21	5	40.759017	-73.994573	yellow
457	2014-05-03-22	64	0	10011.0	2	3	22	5	40.733405	-73.999635	yellow
458	2014-05-03-22	64	0	10011.0	2	3	22	5	40.7348	-74.0	uber
459	2014-05-03-22	64	0	10014.0	1	3	22	5	40.731547	-74.006578	yellow
460	2014-05-03-22	64	0	11101.0	1	3	22	5	40.743	-73.9518	uber
461	2014-05-03-22	64	0	11201.0	1	3	22	5	40.6871	-73.9993	uber
462	2014-05-03-23	57	0.03	10003.0	2	3	23	5	40.7371	-73.9887	uber
463	2014-05-03-23	57	0.03	10003.0	2	3	23	5	40.7371	-73.9887	uber
464	2014-05-03-23	57	0.03	10009.0	2	3	23	5	40.725962	-73.977677	yellow
465	2014-05-03-23	57	0.03	10009.0	2	3	23	5	40.725962	-73.977677	yellow
466	2014-05-03-23	57	0.03	10019.0	2	3	23	5	40.76449	-73.99195	yellow
467	2014-05-03-23	57	0.03	10019.0	2	3	23	5	40.76449	-73.99195	yellow
468	2014-05-03-23	57	0.03	10027.0	2	3	23	5	40.808827	-73.963318	yellow
469	2014-05-03-23	57	0.03	10027.0	2	3	23	5	40.808827	-73.963318	yellow
470	2014-05-03-23	57	0.03	10036.0	2	3	23	5	40.756724	-73.979056	yellow
471	2014-05-03-23	57	0.03	10036.0	2	3	23	5	40.756724	-73.979056	yellow
472	2014-05-03-23	57	0.03	11211.0	2	3	23	5	40.71883	-73.954662	yellow
473	2014-05-03-23	57	0.03	11211.0	2	3	23	5	40.71883	-73.954662	yellow
474	2014-05-03-23	59	0.06	10003.0	2	3	23	5	40.7371	-73.9887	uber
475	2014-05-03-23	59	0.06	10003.0	2	3	23	5	40.7371	-73.9887	uber
476	2014-05-03-23	59	0.06	10009.0	2	3	23	5	40.725962	-73.977677	yellow
477	2014-05-03-23	59	0.06	10009.0	2	3	23	5	40.725962	-73.977677	yellow
478	2014-05-03-23	59	0.06	10019.0	2	3	23	5	40.76449	-73.99195	yellow
479	2014-05-03-23	59	0.06	10019.0	2	3	23	5	40.76449	-73.99195	yellow
480	2014-05-03-23	59	0.06	10027.0	2	3	23	5	40.808827	-73.963318	yellow
481	2014-05-03-23	59	0.06	10027.0	2	3	23	5	40.808827	-73.963318	yellow
482	2014-05-03-23	59	0.06	10036.0	2	3	23	5	40.756724	-73.979056	yellow
483	2014-05-03-23	59	0.06	10036.0	2	3	23	5	40.756724	-73.979056	yellow
484	2014-05-03-23	59	0.06	11211.0	2	3	23	5	40.71883	-73.954662	yellow
485	2014-05-03-23	59	0.06	11211.0	2	3	23	5	40.71883	-73.954662	yellow
486	2014-05-04-00	54	0.01	10002.0	2	4	0	6	40.71934	-73.98869	yellow
487	2014-05-04-00	54	0.01	10002.0	2	4	0	6	40.71934	-73.98869	yellow
488	2014-05-04-00	54	0.01	10006.0	2	4	0	6	40.708642	-74.013115	yellow
489	2014-05-04-00	54	0.01	10006.0	2	4	0	6	40.708642	-74.013115	yellow
490	2014-05-04-00	54	0.01	10010.0	2	4	0	6	40.738963	-73.983479	yellow
491	2014-05-04-00	54	0.01	10010.0	2	4	0	6	40.738963	-73.983479	yellow
492	2014-05-04-00	54	0.01	10016.0	2	4	0	6	40.7457	-73.977917	yellow
493	2014-05-04-00	54	0.01	10016.0	2	4	0	6	40.7457	-73.977917	yellow
494	2014-05-04-00	57	0.07	10002.0	2	4	0	6	40.71934	-73.98869	yellow
495	2014-05-04-00	57	0.07	10002.0	2	4	0	6	40.71934	-73.98869	yellow
496	2014-05-04-00	57	0.07	10006.0	2	4	0	6	40.708642	-74.013115	yellow
497	2014-05-04-00	57	0.07	10006.0	2	4	0	6	40.708642	-74.013115	yellow
498	2014-05-04-00	57	0.07	10010.0	2	4	0	6	40.738963	-73.983479	yellow
499	2014-05-04-00	57	0.07	10010.0	2	4	0	6	40.738963	-73.983479	yellow
500	2014-05-04-00	57	0.07	10016.0	2	4	0	6	40.7457	-73.977917	yellow
501	2014-05-04-00	57	0.07	10016.0	2	4	0	6	40.7457	-73.977917	yellow
502	2014-05-04-01	56	0	10002.0	1	4	1	6	40.717627	-73.992075	yellow
503	2014-05-04-01	56	0	10003.0	1	4	1	6	40.727022	-73.991552	yellow
504	2014-05-04-01	56	0	10011.0	1	4	1	6	40.743712	-73.996255	yellow
505	2014-05-04-01	56	0	10024.0	1	4	1	6	40.784017	-73.980092	yellow
506	2014-05-04-01	56	0	11211.0	1	4	1	6	40.7141	-73.9514	uber
507	2014-05-04-02	58	0	10001.0	1	4	2	6	40.7459	-73.9882	uber
508	2014-05-04-02	58	0	10014.0	1	4	2	6	40.729822	-74.010577	yellow
509	2014-05-04-02	58	0	10019.0	2	4	2	6	40.764307	-73.98331	yellow
510	2014-05-04-02	58	0	10019.0	2	4	2	6	40.764555	-73.981082	yellow
511	2014-05-04-03	56	0.01	10005.0	1	4	3	6	40.705827	-74.009237	yellow
512	2014-05-04-04	55	0	11211.0	1	4	4	6	40.710992	-73.951317	yellow
513	2014-05-04-07	56	0	10017.0	2	4	7	6	40.753445	-73.974692	yellow
514	2014-05-04-07	56	0	10017.0	2	4	7	6	40.75221	-73.975701	yellow
515	2014-05-04-08	55	0	10006.0	1	4	8	6	40.7082	-74.0147	uber
516	2014-05-04-08	55	0	10019.0	1	4	8	6	40.758855	-73.985877	yellow
517	2014-05-04-08	55	0	10035.0	1	4	8	6	40.799199	-73.93505	yellow
518	2014-05-04-09	54	0	10016.0	1	4	9	6	40.743742	-73.981665	yellow
519	2014-05-04-10	55	0	10016.0	1	4	10	6	40.74637	-73.97229	yellow
520	2014-05-04-10	55	0	10017.0	1	4	10	6	40.751765	-73.973988	yellow
521	2014-05-04-10	55	0	10025.0	1	4	10	6	40.794692	-73.966195	yellow
522	2014-05-04-11	57	0	10036.0	1	4	11	6	40.757962	-73.98909	yellow
523	2014-05-04-12	57	0	10019.0	1	4	12	6	40.7676	-73.9966	uber
524	2014-05-04-12	57	0	10021.0	1	4	12	6	40.770632	-73.959807	yellow
525	2014-05-04-12	57	0	10022.0	1	4	12	6	40.770087	-73.974925	yellow
526	2014-05-04-12	57	0	10025.0	1	4	12	6	40.803917	-73.966965	yellow
527	2014-05-04-13	57	0	10032.0	1	4	13	6	40.834517	-73.944733	yellow
528	2014-05-04-13	57	0	11101.0	1	4	13	6	40.7459	-73.9565	uber
529	2014-05-04-13	57	0	11368.0	1	4	13	6	40.774158	-73.874581	yellow
530	2014-05-04-14	59	0	10003.0	1	4	14	6	40.736513	-73.987105	yellow
531	2014-05-04-14	59	0	10006.0	1	4	14	6	40.709382	-74.013892	yellow
532	2014-05-04-14	59	0	10018.0	1	4	14	6	40.75226	-73.982392	yellow
533	2014-05-04-14	59	0	11231.0	1	4	14	6	40.6854	-73.9978	uber
534	2014-05-04-15	61	0	10003.0	1	4	15	6	40.73086	-73.992292	yellow
535	2014-05-04-15	61	0	10022.0	1	4	15	6	40.764394	-73.972998	yellow
536	2014-05-04-15	61	0	10023.0	1	4	15	6	40.78073	-73.98036	yellow
537	2014-05-04-16	60	0	10001.0	1	4	16	6	40.7541	-73.9995	uber
538	2014-05-04-16	60	0	10128.0	1	4	16	6	40.7857	-73.9508	uber
539	2014-05-04-16	60	0	11105.0	1	4	16	6	40.7807	-73.9124	uber
540	2014-05-04-17	59	0	10011.0	1	4	17	6	40.7403	-73.9961	uber
541	2014-05-04-17	59	0	10012.0	1	4	17	6	40.723157	-73.995168	yellow
542	2014-05-04-17	59	0	10016.0	1	4	17	6	40.744375	-73.976162	yellow
543	2014-05-04-17	59	0	10023.0	1	4	17	6	40.7789	-73.9803	uber
544	2014-05-04-18	62	0	10003.0	1	4	18	6	40.7364	-73.987	uber
545	2014-05-04-18	62	0	10021.0	1	4	18	6	40.7675	-73.9593	uber
546	2014-05-04-18	62	0	10022.0	1	4	18	6	40.764285	-73.972828	yellow
547	2014-05-04-20	63	0	10029.0	1	4	20	6	40.78483	-73.946825	yellow
548	2014-05-04-20	63	0	11368.0	1	4	20	6	40.768728	-73.86304	yellow
549	2014-05-04-20	63	0	11434.0	1	4	20	6	40.6458	-73.7768	uber
550	2014-05-04-21	58	0.02	10003.0	1	4	21	6	40.739348	-73.991034	yellow
551	2014-05-04-21	58	0.02	10011.0	1	4	21	6	40.737942	-74.000214	yellow
552	2014-05-04-21	58	0.02	11201.0	1	4	21	6	40.6936	-73.9812	uber
553	2014-05-04-22	60	0	10014.0	1	4	22	6	40.7357	-74.0075	uber
554	2014-05-04-22	60	0	10035.0	1	4	22	6	40.743265	-73.979912	yellow
555	2014-05-04-23	60	0	11206.0	1	4	23	6	40.7115	-73.9453	uber
556	2014-05-04-23	60	0	11368.0	1	4	23	6	40.773835	-73.87093	yellow
557	2014-05-05-02	57	0	10011.0	2	5	2	0	40.742042	-74.004023	yellow
558	2014-05-05-02	57	0	10011.0	2	5	2	0	40.7361	-73.9936	uber
559	2014-05-05-02	57	0	10022.0	2	5	2	0	40.7564	-73.9703	uber
560	2014-05-05-02	57	0	10022.0	2	5	2	0	40.7564	-73.9703	uber
561	2014-05-05-03	55	0	10010.0	1	5	3	0	40.737279	-73.978211	yellow
562	2014-05-05-05	53	0	10014.0	1	5	5	0	40.7379	-74.0064	uber
563	2014-05-05-05	53	0	10029.0	1	5	5	0	40.7867	-73.9509	uber
564	2014-05-05-06	52	0	10018.0	1	5	6	0	40.755948	-73.990267	yellow
565	2014-05-05-06	52	0	10019.0	1	5	6	0	40.77071	-73.990992	yellow
566	2014-05-05-06	52	0	10024.0	1	5	6	0	40.79076	-73.974553	yellow
567	2014-05-05-06	52	0	11105.0	1	5	6	0	40.778337	-73.913765	yellow
568	2014-05-05-06	52	0	11434.0	4	5	6	0	40.6449	-73.7823	uber
569	2014-05-05-06	52	0	11434.0	4	5	6	0	40.6449	-73.7823	uber
570	2014-05-05-06	52	0	11434.0	4	5	6	0	40.6449	-73.7823	uber
571	2014-05-05-06	52	0	11434.0	4	5	6	0	40.6449	-73.7823	uber
572	2014-05-05-07	51	0	10010.0	2	5	7	0	40.741469	-73.990098	yellow
573	2014-05-05-07	51	0	10010.0	2	5	7	0	40.7411	-73.9925	uber
574	2014-05-05-07	51	0	10017.0	1	5	7	0	40.7524	-73.9675	uber
575	2014-05-05-07	51	0	10025.0	1	5	7	0	40.779782	-73.981018	yellow
576	2014-05-05-07	51	0	11211.0	1	5	7	0	40.7131	-73.9521	uber
577	2014-05-05-08	50	0	10016.0	1	5	8	0	40.7485	-73.9734	uber
578	2014-05-05-09	50	0	10001.0	2	5	9	0	40.75213	-73.99218	yellow
579	2014-05-05-09	50	0	10001.0	2	5	9	0	40.7526	-73.9931	uber
580	2014-05-05-09	50	0	10003.0	1	5	9	0	40.7293	-73.9938	uber
581	2014-05-05-09	50	0	10019.0	1	5	9	0	40.762233	-73.983019	yellow
582	2014-05-05-09	50	0	10023.0	1	5	9	0	40.7774	-73.9784	uber
583	2014-05-05-10	50	0	10001.0	1	5	10	0	40.750132	-73.991577	yellow
584	2014-05-05-12	54	0	10021.0	1	5	12	0	40.774037	-73.963722	yellow
585	2014-05-05-12	54	0	11368.0	1	5	12	0	40.770369	-73.86752	yellow
586	2014-05-05-13	55	0	10019.0	1	5	13	0	40.769602	-73.991777	yellow
587	2014-05-05-13	55	0	10023.0	1	5	13	0	40.768417	-73.982263	yellow
588	2014-05-05-13	55	0	11221.0	1	5	13	0	40.6871	-73.9233	uber
589	2014-05-05-14	59	0	10036.0	1	5	14	0	40.7561	-73.985	uber
590	2014-05-05-15	61	0	10001.0	1	5	15	0	40.746865	-73.990572	yellow
591	2014-05-05-15	61	0	10014.0	1	5	15	0	40.727245	-74.00555	yellow
592	2014-05-05-15	61	0	10021.0	1	5	15	0	40.770665	-73.962422	yellow
593	2014-05-05-16	63	0	10003.0	1	5	16	0	40.7326	-73.9953	uber
594	2014-05-05-16	63	0	10018.0	1	5	16	0	40.749912	-73.98385	yellow
595	2014-05-05-16	63	0	10022.0	1	5	16	0	40.7609	-73.9675	uber
596	2014-05-05-17	66	0	10006.0	1	5	17	0	40.7048	-74.0151	uber
597	2014-05-05-17	66	0	10011.0	1	5	17	0	40.740075	-73.994738	yellow
598	2014-05-05-17	66	0	10014.0	1	5	17	0	40.7403	-74.0058	uber
599	2014-05-05-17	66	0	10035.0	1	5	17	0	40.775302	-73.965125	yellow
600	2014-05-05-17	66	0	11222.0	1	5	17	0	40.7275	-73.9447	uber
601	2014-05-05-18	68	0	10025.0	1	5	18	0	40.7953	-73.9715	uber
602	2014-05-05-18	68	0	10037.0	1	5	18	0	40.754334	-73.974193	yellow
603	2014-05-05-19	69	0	10011.0	1	5	19	0	40.738098	-73.992419	yellow
604	2014-05-05-19	69	0	10012.0	1	5	19	0	40.7248	-73.9985	uber
605	2014-05-05-19	69	0	10017.0	1	5	19	0	40.7523	-73.9755	uber
606	2014-05-05-19	69	0	10018.0	1	5	19	0	40.757262	-73.99351	yellow
607	2014-05-05-20	68	0	10022.0	1	5	20	0	40.758353	-73.965997	yellow
608	2014-05-05-20	68	0	11217.0	1	5	20	0	40.6813	-73.9786	uber
609	2014-05-05-21	67	0	10014.0	1	5	21	0	40.7341	-74.0026	uber
610	2014-05-05-21	67	0	10024.0	1	5	21	0	40.787672	-73.975425	yellow
611	2014-05-05-21	67	0	10153.0	1	5	21	0	40.763734	-73.97315	yellow
612	2014-05-05-21	67	0	11238.0	1	5	21	0	40.6785	-73.9587	uber
613	2014-05-05-22	66	0	10002.0	1	5	22	0	40.718927	-73.993746	yellow
614	2014-05-05-22	66	0	10003.0	1	5	22	0	40.731367	-73.988462	yellow
615	2014-05-05-22	66	0	10014.0	1	5	22	0	40.736999999999995	-74.0028	uber
616	2014-05-05-22	66	0	10023.0	1	5	22	0	40.7781	-73.9822	uber
617	2014-05-05-23	65	0	10036.0	1	5	23	0	40.7563	-73.9816	uber
618	2014-05-06-00	63	0	10012.0	1	6	0	1	40.7274	-73.9938	uber
619	2014-05-06-00	63	0	10016.0	1	6	0	1	40.746982	-73.980947	yellow
620	2014-05-06-01	62	0	10019.0	1	6	1	1	40.763042	-73.974067	yellow
621	2014-05-06-01	62	0	10036.0	1	6	1	1	40.758588	-73.992886	yellow
622	2014-05-06-02	59	0	11217.0	1	6	2	1	40.6883	-73.9861	uber
623	2014-05-06-03	58	0	10011.0	1	6	3	1	40.7396	-74.002	uber
624	2014-05-06-06	54	0	10013.0	1	6	6	1	40.721685	-73.997349	yellow
625	2014-05-06-06	54	0	10021.0	1	6	6	1	40.7746	-73.9655	uber
626	2014-05-06-06	54	0	10023.0	1	6	6	1	40.7716	-73.9886	uber
627	2014-05-06-07	53	0	10011.0	1	6	7	1	40.7421	-73.9967	uber
628	2014-05-06-08	53	0	10003.0	2	6	8	1	40.733845	-73.986355	yellow
629	2014-05-06-08	53	0	10003.0	2	6	8	1	40.7262	-73.9875	uber
630	2014-05-06-08	53	0	10010.0	1	6	8	1	40.740177	-73.989385	yellow
631	2014-05-06-08	53	0	10019.0	3	6	8	1	40.754037	-73.987711	yellow
632	2014-05-06-08	53	0	10019.0	3	6	8	1	40.769241	-73.988704	yellow
633	2014-05-06-08	53	0	10019.0	3	6	8	1	40.7614	-73.9879	uber
634	2014-05-06-08	53	0	10025.0	1	6	8	1	40.8017	-73.9685	uber
635	2014-05-06-08	53	0	10037.0	1	6	8	1	40.755687	-73.977565	yellow
636	2014-05-06-08	53	0	10128.0	1	6	8	1	40.784985	-73.951622	yellow
637	2014-05-06-08	53	0	11237.0	1	6	8	1	40.7061	-73.9257	uber
638	2014-05-06-09	52	0	10001.0	1	6	9	1	40.75008	-73.991972	yellow
639	2014-05-06-09	52	0	10014.0	1	6	9	1	40.736582	-74.001226	yellow
640	2014-05-06-09	52	0	10021.0	1	6	9	1	40.768899	-73.958591	yellow
641	2014-05-06-09	52	0	10022.0	1	6	9	1	40.7634	-73.97346	yellow
642	2014-05-06-10	53	0	10021.0	1	6	10	1	40.76944	-73.965135	yellow
643	2014-05-06-10	53	0	11434.0	4	6	10	1	40.6449	-73.7823	uber
